national_id,first_name,paternal_last_name,maternal_last_name,death_date,age,genre,death_place,source,cause,geo_code,marital
99133246,Paola,Gil,Huertas,2021-05-21,94,F,Hospital,MINSA,Neumonía,140101,Divorciado
80532309,Victoriano,Álvarez,Pardo,2021-05-09,62,M,Clínica,Hospital Regional,Infarto,080101,Casado
85721444,Dani,Barrio,Vega,2022-05-30,66,F,Domicilio,Municipalidad,Insuficiencia renal,040101,Soltero
86866717,Brunilda,Conde,Córdoba,2023-06-25,64,M,Vía pública,RENIEC,Neumonía,190101,Soltero
79839059,Vasco,Carnero,Fuertes,2025-08-25,55,M,Clínica,Hospital Regional,COVID-19,100101,Divorciado
75609379,Ciriaco,Vicens,Salinas,2021-02-28,89,F,Domicilio,Municipalidad,COVID-19,140101,Soltero
70858653,Eligio,Vilanova,Ribes,2024-07-29,25,M,Hospital,MINSA,Infarto,210101,Divorciado
85686878,Bautista,Sevilla,Mendez,2020-11-15,59,F,Vía pública,RENIEC,Neumonía,110101,Casado
63143336,José Manuel,Acero,Gibert,2025-08-10,57,F,Vía pública,Hospital Regional,Accidente laboral,250101,Soltero
19801857,Artemio,Roda,Ocaña,2021-03-26,20,F,Hospital,MINSA,Accidente laboral,100101,Casado
82633735,Benito,Bayón,Suarez,2020-12-16,11,M,Domicilio,Municipalidad,Neumonía,080101,Viudo
48532662,Sebastian,Escolano,Cerdá,2024-04-07,33,M,Hospital,Municipalidad,Accidente laboral,030101,Casado
60259293,Tatiana,Piñeiro,Sanabria,2023-11-25,12,F,Hospital,MINSA,Infarto,150101,Soltero
60418290,Cecilio,Cañas,Oliveras,2021-09-12,99,M,Clínica,MINSA,Accidente laboral,060101,Viudo
33954324,Brígida,Pozo,Ángel,2021-10-09,87,M,Domicilio,RENIEC,Infarto,040101,Casado
39888974,Perlita,Acevedo,Alsina,2023-03-24,82,F,Clínica,RENIEC,Accidente laboral,100101,Soltero
72143331,Ignacia,Rodrigo,Pinilla,2022-08-23,5,F,Hospital,MINSA,Neumonía,050101,Divorciado
43220503,Édgar,Oliva,Cortina,2023-01-13,63,M,Vía pública,Municipalidad,Accidente de tránsito,110101,Casado
35297417,Sara,Carbajo,Antón,2024-04-03,23,F,Domicilio,Municipalidad,Accidente de tránsito,080101,Casado
92533595,María Dolores,Alcázar,Hernandez,2022-06-11,82,F,Vía pública,Municipalidad,Neumonía,160101,Soltero
19031632,Cosme,Aragonés,Salom,2021-02-07,11,F,Vía pública,MINSA,Cáncer,130101,Casado
42847661,Manu,Arregui,Quesada,2024-06-03,80,M,Vía pública,Hospital Regional,Cáncer,180101,Divorciado
41452485,Calista,Gaya,Barbero,2021-11-18,44,F,Vía pública,Hospital Regional,Accidente de tránsito,150101,Viudo
77631755,Luis Miguel,Guillén,Montaña,2025-08-08,76,M,Hospital,Hospital Regional,Infarto,160101,Viudo
90251151,María Teresa,Montes,Gálvez,2023-04-04,98,M,Clínica,RENIEC,Accidente de tránsito,240101,Casado
29228089,Gertrudis,Vázquez,Giner,2024-03-16,34,M,Clínica,Municipalidad,COVID-19,210101,Casado
50332555,Leonardo,Barrera,Díez,2024-04-28,30,F,Domicilio,RENIEC,Insuficiencia renal,110101,Casado
84605013,Ana Sofía,Arévalo,Ocaña,2023-12-07,72,M,Vía pública,Hospital Regional,Accidente de tránsito,160101,Soltero
80392240,Melchor,Rico,Real,2021-12-16,11,M,Clínica,MINSA,Infarto,170101,Divorciado
50250352,Renato,Espejo,Sáenz,2022-09-27,0,F,Clínica,MINSA,COVID-19,210101,Viudo
40245233,Marcelo,Cobos,Sierra,2021-03-07,7,M,Clínica,MINSA,Accidente laboral,250101,Viudo
85482164,Seve,Riera,Cañete,2023-12-29,9,F,Vía pública,RENIEC,COVID-19,020101,Viudo
42595918,José Mari,Frutos,Murillo,2021-05-12,17,M,Vía pública,Municipalidad,Insuficiencia renal,100101,Casado
70369365,Rebeca,Peláez,Bru,2025-03-31,90,F,Clínica,MINSA,Cáncer,020101,Viudo
35566010,Aurelio,Ledesma,Pi,2021-01-09,16,M,Hospital,Municipalidad,Accidente laboral,190101,Soltero
19768947,Godofredo,Gaya,Tello,2022-06-19,23,F,Clínica,RENIEC,Cáncer,200101,Viudo
54689713,Marcio,Alcántara,Galán,2022-04-22,95,M,Clínica,Hospital Regional,COVID-19,210101,Soltero
25745913,Margarita,Tejero,Herrera,2022-06-06,90,F,Vía pública,RENIEC,COVID-19,130101,Casado
63235053,Yolanda,Heras,Montoya,2023-02-05,88,M,Domicilio,Hospital Regional,Accidente laboral,250101,Soltero
61091554,Adelaida,Palomar,Mendez,2022-11-30,6,F,Vía pública,Municipalidad,Accidente de tránsito,050101,Divorciado
58270683,Armida,Valencia,Solano,2021-07-12,48,F,Vía pública,RENIEC,Accidente laboral,160101,Casado
73013937,María,Montero,Frutos,2023-11-04,20,F,Hospital,RENIEC,COVID-19,150101,Viudo
51999682,Severiano,Arroyo,Giralt,2021-12-06,33,M,Hospital,Hospital Regional,Accidente de tránsito,060101,Casado
12176998,Juan Carlos,Rios,Marquez,2021-12-26,93,M,Hospital,Hospital Regional,Neumonía,220101,Divorciado
36332415,Narciso,Grau,Pino,2025-07-15,90,M,Vía pública,MINSA,Neumonía,050101,Casado
42981324,Angelina,Nebot,Jiménez,2024-11-05,6,M,Domicilio,MINSA,Accidente de tránsito,050101,Viudo
96126771,Manola,Trujillo,Serna,2022-02-13,84,F,Domicilio,MINSA,Infarto,080101,Divorciado
57268285,Fortunato,Chaves,Torres,2022-04-03,73,F,Clínica,RENIEC,COVID-19,150101,Divorciado
82764376,Felisa,Barral,Zamora,2020-12-23,11,F,Vía pública,MINSA,Infarto,150101,Casado
19976458,Olimpia,Atienza,Agudo,2024-03-13,21,F,Hospital,Municipalidad,Accidente laboral,250101,Viudo
28453800,Purificación,Guardia,Bayo,2021-12-22,100,F,Vía pública,Municipalidad,Insuficiencia renal,120101,Soltero
11226946,Isaías,Vega,Sarmiento,2023-11-12,82,F,Clínica,Hospital Regional,Cáncer,110101,Casado
18113477,Esmeralda,Tomas,Torrents,2020-10-27,57,M,Domicilio,Municipalidad,Cáncer,120101,Casado
10887495,Bernardita,Reina,Albero,2020-10-30,34,M,Clínica,RENIEC,Infarto,240101,Viudo
81057233,Lorenza,Llobet,Madrid,2020-11-01,69,F,Clínica,RENIEC,Accidente laboral,060101,Divorciado
77406294,Odalis,Ros,Escobar,2021-08-07,68,F,Clínica,Municipalidad,COVID-19,040101,Divorciado
22927031,Azucena,Comas,Hernando,2022-04-28,91,M,Clínica,RENIEC,Accidente laboral,030101,Casado
93185576,Belen,Iniesta,Pablo,2022-12-18,21,M,Clínica,MINSA,Infarto,050101,Soltero
63270536,Cayetano,Perea,Ramis,2024-08-05,87,F,Clínica,MINSA,Accidente laboral,220101,Viudo
85833309,Jose Francisco,Gonzalez,Marín,2021-05-17,40,M,Hospital,Municipalidad,Neumonía,060101,Viudo
97742922,Rosa,Angulo,Bueno,2024-02-20,35,F,Hospital,Municipalidad,Infarto,050101,Casado
60903955,René,Tamarit,Barba,2020-10-08,18,M,Hospital,RENIEC,Accidente laboral,020101,Viudo
33002714,Celestino,Valero,Roura,2023-07-05,52,F,Vía pública,Municipalidad,Neumonía,220101,Divorciado
85947990,Rosa,Bustos,Álvarez,2021-01-19,4,M,Domicilio,Municipalidad,Accidente de tránsito,220101,Divorciado
40838737,Héctor,Talavera,Linares,2021-01-31,4,F,Domicilio,MINSA,Infarto,160101,Viudo
19978827,Isaura,Lozano,Aparicio,2022-03-20,47,M,Domicilio,Hospital Regional,COVID-19,120101,Divorciado
52209421,Alcides,Galan,Cobos,2024-01-29,89,M,Clínica,MINSA,COVID-19,030101,Viudo
20326375,Marcelino,Cámara,Hernandez,2025-07-05,34,F,Hospital,MINSA,Cáncer,130101,Divorciado
62231715,Inés,Mármol,Plana,2021-11-17,94,F,Domicilio,RENIEC,Neumonía,210101,Soltero
20526386,Angelita,Oliva,Baeza,2021-07-09,39,F,Clínica,RENIEC,Accidente de tránsito,130101,Casado
68664992,Jesús,Benitez,Niño,2024-01-24,7,M,Hospital,Municipalidad,Infarto,110101,Casado
53805532,Amor,Llano,Sanjuan,2024-11-11,35,F,Vía pública,Municipalidad,Insuficiencia renal,250101,Soltero
40620216,Pelayo,Perez,Rosales,2022-04-09,30,F,Vía pública,Municipalidad,Accidente de tránsito,160101,Viudo
88634827,Gertrudis,Pinto,Boada,2023-03-15,44,M,Domicilio,RENIEC,COVID-19,150101,Divorciado
43077929,Leyre,Beltrán,Blanca,2022-12-20,6,M,Clínica,MINSA,Insuficiencia renal,140101,Casado
30699187,Ricardo,Correa,Porras,2023-05-20,34,F,Hospital,RENIEC,Cáncer,200101,Casado
58412365,Custodio,Bravo,Adadia,2023-04-24,76,M,Clínica,Hospital Regional,Neumonía,020101,Viudo
69691437,Plácido,Lerma,Calatayud,2021-10-25,54,F,Domicilio,Municipalidad,COVID-19,130101,Divorciado
21716836,Glauco,Rosa,Sanchez,2025-06-05,38,F,Hospital,RENIEC,Neumonía,240101,Viudo
84455942,Ariel,Raya,Calderón,2020-11-29,71,F,Domicilio,RENIEC,Cáncer,040101,Viudo
22028437,Paulino,Buendía,Morata,2023-12-19,35,F,Domicilio,Hospital Regional,Insuficiencia renal,230101,Viudo
11656329,Lupe,Riba,Pons,2021-05-30,24,M,Clínica,RENIEC,Accidente laboral,220101,Divorciado
85099723,Verónica,Herrero,Vázquez,2022-02-17,84,F,Clínica,RENIEC,Insuficiencia renal,160101,Viudo
61100987,Fortunato,Chamorro,Leiva,2023-04-02,33,F,Vía pública,Municipalidad,Insuficiencia renal,080101,Casado
46024950,América,Coello,Barroso,2022-02-10,43,M,Vía pública,Hospital Regional,Neumonía,020101,Casado
68341261,Leoncio,Robledo,Marí,2024-10-22,84,M,Domicilio,RENIEC,Cáncer,200101,Viudo
20324210,Poncio,Infante,Huerta,2024-11-27,92,M,Domicilio,RENIEC,Accidente de tránsito,110101,Casado
89699345,Encarnita,Ferrán,Seco,2021-08-07,95,F,Vía pública,Hospital Regional,COVID-19,120101,Viudo
28185096,Marco,Agudo,Priego,2023-07-08,59,M,Vía pública,RENIEC,Accidente laboral,230101,Soltero
93240786,Ricardo,Mur,Sacristán,2023-07-15,60,M,Hospital,Municipalidad,Neumonía,020101,Divorciado
67796330,Olalla,Cerdán,Mas,2023-06-02,6,M,Clínica,MINSA,COVID-19,050101,Divorciado
90961645,Jordana,Font,Tello,2023-05-13,18,F,Clínica,RENIEC,Cáncer,100101,Casado
33842070,Rómulo,Montaña,Manuel,2024-11-12,40,M,Hospital,Municipalidad,COVID-19,130101,Casado
87293208,Merche,Herrera,Moreno,2023-11-21,73,M,Vía pública,RENIEC,Accidente de tránsito,220101,Divorciado
47621248,Olga,Pozo,Patiño,2021-08-28,81,F,Vía pública,Municipalidad,Cáncer,060101,Soltero
85678734,Heraclio,Escolano,Amores,2024-08-13,4,M,Domicilio,RENIEC,COVID-19,170101,Casado
38138531,Urbano,Manuel,Bayón,2024-03-03,2,M,Clínica,MINSA,Insuficiencia renal,110101,Viudo
77015343,Emilio,Mateo,Herranz,2022-11-03,16,M,Vía pública,Hospital Regional,Accidente de tránsito,040101,Soltero
98404247,Fabio,Rocha,Pi,2021-04-26,38,F,Vía pública,Hospital Regional,Cáncer,240101,Casado
70272714,Elba,Tello,Pérez,2025-03-27,43,F,Domicilio,MINSA,Accidente de tránsito,060101,Soltero
77996397,Águeda,Ripoll,Arco,2023-10-01,29,M,Clínica,MINSA,Insuficiencia renal,150101,Casado
82062301,Dorotea,Blázquez,Canales,2022-10-20,15,F,Hospital,Municipalidad,Insuficiencia renal,120101,Soltero
98261798,Graciana,Padilla,Delgado,2021-01-24,76,M,Hospital,RENIEC,Infarto,250101,Divorciado
85594147,Filomena,Pulido,Mármol,2024-05-08,56,F,Hospital,Hospital Regional,Cáncer,200101,Casado
24219637,Agustín,Cabello,Jordán,2022-07-30,88,M,Domicilio,Municipalidad,Insuficiencia renal,250101,Viudo
78541804,Margarita,Villena,Giner,2024-06-24,79,M,Vía pública,RENIEC,Neumonía,220101,Soltero
60213478,Rosendo,Sierra,Vall,2021-12-21,36,M,Hospital,Municipalidad,Accidente de tránsito,220101,Casado
56300738,Amador,Tolosa,Calvo,2023-03-15,99,F,Clínica,Hospital Regional,Insuficiencia renal,050101,Viudo
65831276,Zoraida,Boada,Carmona,2021-11-23,20,M,Vía pública,MINSA,Insuficiencia renal,160101,Viudo
56751880,Mateo,Novoa,Sarabia,2022-06-13,30,M,Hospital,RENIEC,Infarto,190101,Divorciado
79942848,Almudena,Olivé,Tamayo,2021-07-09,19,M,Hospital,RENIEC,COVID-19,230101,Casado
68809636,Lorenza,Santamaria,Montaña,2021-04-05,58,F,Domicilio,Municipalidad,Infarto,250101,Casado
50300763,Arsenio,Cardona,Alsina,2023-08-10,5,F,Domicilio,Hospital Regional,Cáncer,250101,Soltero
96969050,César,Córdoba,Hervás,2025-01-29,97,M,Hospital,MINSA,Insuficiencia renal,230101,Casado
33414716,Carmina,Cuesta,Muro,2025-06-14,42,F,Vía pública,Hospital Regional,Insuficiencia renal,040101,Viudo
67226329,Óscar,Guardiola,Quirós,2022-04-05,43,M,Hospital,Municipalidad,Cáncer,030101,Viudo
35016429,Felicidad,Rosell,Priego,2020-12-08,49,F,Vía pública,MINSA,Infarto,200101,Soltero
92424037,Sol,Figueroa,Sancho,2024-05-05,20,M,Vía pública,Municipalidad,Accidente laboral,190101,Divorciado
62188655,Adalberto,Garmendia,Fuster,2023-01-21,23,F,Domicilio,RENIEC,Accidente laboral,240101,Casado
18397164,Crescencia,Cal,Estévez,2023-10-20,61,F,Hospital,Municipalidad,Cáncer,080101,Soltero
53752954,Haroldo,Seco,Carbonell,2022-12-03,33,F,Hospital,MINSA,Insuficiencia renal,100101,Soltero
75697427,Belén,Millán,Pont,2024-01-11,55,M,Vía pública,Hospital Regional,Insuficiencia renal,240101,Divorciado
88786439,Danilo,Oliveras,Ortiz,2024-08-01,19,M,Hospital,MINSA,Neumonía,160101,Divorciado
92861016,Francisco Jose,Martorell,Blazquez,2021-10-30,21,M,Vía pública,Hospital Regional,Accidente de tránsito,100101,Viudo
52035079,Desiderio,Gómez,Mayoral,2021-09-07,6,M,Vía pública,Municipalidad,Accidente laboral,140101,Soltero
34567819,Raúl,Cid,Vicente,2023-12-29,58,F,Vía pública,RENIEC,Accidente laboral,160101,Divorciado
66135102,Débora,Cervera,Pla,2024-04-15,40,M,Vía pública,RENIEC,Infarto,060101,Divorciado
34931439,Amanda,Duran,Diaz,2024-11-08,4,M,Hospital,Hospital Regional,Neumonía,180101,Casado
48766747,Enrique,Exposito,Miranda,2024-07-11,83,F,Domicilio,Hospital Regional,Accidente laboral,080101,Casado
93135800,Balduino,Palomar,Agustí,2024-10-23,58,F,Vía pública,Hospital Regional,Insuficiencia renal,030101,Soltero
28325379,Guiomar,Plana,Vega,2024-11-24,12,M,Hospital,Hospital Regional,COVID-19,230101,Viudo
64913082,Isidora,Téllez,Ricart,2024-06-18,70,F,Hospital,RENIEC,Accidente de tránsito,160101,Casado
75592138,Florencio,Blanch,Anguita,2022-07-26,91,F,Hospital,Hospital Regional,Neumonía,130101,Casado
49203644,Anacleto,Llobet,Gomila,2025-04-06,15,F,Clínica,Municipalidad,Accidente laboral,130101,Viudo
48744673,Florentino,Sebastián,Valbuena,2025-05-13,13,F,Hospital,RENIEC,Accidente laboral,030101,Divorciado
78559218,Daniel,Carbonell,Leal,2025-04-23,84,M,Vía pública,RENIEC,Neumonía,080101,Divorciado
59239353,Candela,Arnaiz,Sainz,2025-05-03,74,F,Clínica,MINSA,Insuficiencia renal,200101,Soltero
39332201,Teodoro,Calatayud,Huertas,2023-03-22,49,F,Vía pública,Municipalidad,Neumonía,140101,Viudo
14325890,Vinicio,Jódar,Olivé,2021-06-06,50,F,Domicilio,Municipalidad,Accidente laboral,200101,Casado
68930964,Rosenda,Carpio,Gálvez,2022-06-23,52,F,Domicilio,MINSA,Accidente de tránsito,130101,Viudo
88909809,Jennifer,Orozco,Roman,2022-02-06,87,F,Clínica,MINSA,Neumonía,180101,Viudo
92698414,Emilio,Gabaldón,Gabaldón,2021-03-12,90,M,Domicilio,Municipalidad,Neumonía,190101,Divorciado
86514083,Pascual,Lucas,Diéguez,2023-06-11,86,F,Vía pública,RENIEC,Neumonía,250101,Soltero
49276764,Luis Miguel,Lastra,Vilar,2021-07-01,48,M,Hospital,RENIEC,Accidente de tránsito,120101,Casado
28198434,Maricela,Reina,Barranco,2023-01-18,36,F,Clínica,RENIEC,Insuficiencia renal,020101,Casado
98032908,Edmundo,Cazorla,Iborra,2021-12-07,96,M,Domicilio,Municipalidad,Infarto,220101,Casado
53231088,Patricia,Huertas,Pozo,2024-11-07,95,F,Clínica,Hospital Regional,Insuficiencia renal,240101,Soltero
29081953,Crescencia,Leiva,Ribas,2023-11-18,48,F,Vía pública,Hospital Regional,Neumonía,080101,Soltero
70665302,Carlos,Buendía,Quintana,2025-01-27,95,F,Clínica,Municipalidad,Accidente laboral,140101,Viudo
47342819,Jordana,Peinado,Sanz,2024-11-03,96,M,Clínica,Hospital Regional,Cáncer,210101,Soltero
53928023,Cándida,Acedo,Buendía,2024-08-03,23,M,Hospital,Municipalidad,Infarto,050101,Viudo
95206855,Graciana,Palma,Barroso,2025-03-27,71,F,Clínica,MINSA,Neumonía,120101,Soltero
63380520,Isaías,Román,Galán,2024-11-24,42,F,Clínica,RENIEC,Accidente de tránsito,100101,Soltero
46042404,Mohamed,Luque,Nebot,2025-05-06,99,F,Vía pública,Hospital Regional,Infarto,100101,Casado
87568940,Eladio,Toro,Nuñez,2021-02-06,23,M,Clínica,Municipalidad,Neumonía,180101,Divorciado
16166355,Conrado,Segura,Alegre,2021-09-29,11,F,Clínica,MINSA,Insuficiencia renal,100101,Viudo
31204188,Valero,Sastre,Abascal,2024-04-30,46,F,Clínica,Municipalidad,Neumonía,230101,Soltero
37154689,Jennifer,Catalán,Matas,2022-01-15,14,F,Vía pública,MINSA,Insuficiencia renal,220101,Casado
46778269,Ciro,Palomo,Ibáñez,2021-05-23,5,F,Vía pública,RENIEC,Cáncer,120101,Viudo
59908025,Graciana,Dalmau,Azorin,2024-01-23,3,F,Vía pública,Municipalidad,Infarto,020101,Casado
93967184,Marcos,Guillén,Román,2021-06-19,41,M,Hospital,MINSA,Accidente laboral,180101,Soltero
22775337,Abel,García,Tapia,2021-05-09,80,M,Clínica,MINSA,Accidente laboral,240101,Divorciado
27810664,Dorita,Gonzalo,Vives,2024-06-22,13,M,Vía pública,RENIEC,Insuficiencia renal,240101,Casado
11246473,Adán,Nuñez,Carreño,2024-04-13,3,F,Domicilio,RENIEC,Infarto,040101,Soltero
27740248,Ale,Belda,Granados,2023-12-13,22,F,Hospital,MINSA,COVID-19,050101,Divorciado
21989814,Lupe,Calatayud,Calderón,2023-05-10,57,F,Vía pública,Hospital Regional,Infarto,060101,Soltero
59333294,Socorro,Martínez,Cerro,2023-12-12,68,M,Hospital,RENIEC,Insuficiencia renal,040101,Viudo
27870584,Felipa,Clavero,Bayona,2025-03-15,64,M,Domicilio,Hospital Regional,Neumonía,040101,Viudo
85603667,Adán,Córdoba,Sacristán,2023-09-05,97,F,Vía pública,Municipalidad,Accidente laboral,240101,Soltero
38595818,Eusebia,Cordero,Requena,2024-06-14,60,M,Clínica,MINSA,Insuficiencia renal,060101,Viudo
39158087,Chema,Cabrera,Chaves,2021-09-26,81,M,Domicilio,Hospital Regional,Infarto,180101,Casado
89131271,Luna,Plana,Ortega,2024-05-05,15,M,Hospital,Municipalidad,Neumonía,180101,Soltero
52211967,Máxima,Chaves,Huguet,2023-01-17,39,M,Domicilio,MINSA,Cáncer,230101,Casado
96519508,Cesar,Hurtado,López,2020-12-01,20,M,Clínica,Hospital Regional,Accidente de tránsito,250101,Casado
98369672,Sara,Mata,Fuertes,2025-02-03,85,M,Vía pública,RENIEC,COVID-19,240101,Soltero
91460345,Araceli,Fabregat,Pou,2023-03-16,32,M,Clínica,Municipalidad,COVID-19,110101,Casado
96727439,Baltasar,Heras,Uría,2023-12-21,85,M,Hospital,Hospital Regional,Neumonía,040101,Casado
25132198,Jose Angel,Valero,Belda,2025-03-08,40,F,Vía pública,Hospital Regional,Neumonía,240101,Viudo
11619606,Poncio,Moliner,Catalán,2023-12-24,88,M,Domicilio,Hospital Regional,Cáncer,210101,Soltero
86286724,Sosimo,Pavón,Duque,2024-09-11,40,M,Clínica,Municipalidad,COVID-19,110101,Casado
19796799,Ale,Bauzà,Alcalá,2022-12-02,86,F,Vía pública,Municipalidad,Cáncer,110101,Viudo
38956527,Aníbal,Barrena,Puig,2024-12-30,62,M,Clínica,RENIEC,Accidente laboral,120101,Casado
48451741,Eusebia,Vallejo,Ribes,2024-04-17,68,M,Domicilio,RENIEC,Insuficiencia renal,040101,Soltero
63992760,Celestino,Corominas,Lobato,2021-05-26,64,M,Vía pública,MINSA,Infarto,180101,Viudo
51594998,Cayetano,Vidal,Frutos,2022-01-04,69,F,Clínica,Hospital Regional,Cáncer,140101,Viudo
81993070,Nacho,Portillo,Batalla,2023-04-30,17,F,Hospital,Municipalidad,COVID-19,170101,Soltero
68718382,Luna,Gómez,Barco,2022-10-08,84,M,Clínica,MINSA,Cáncer,210101,Casado
21571285,Ámbar,Rovira,Carmona,2024-07-18,72,M,Vía pública,Hospital Regional,Infarto,140101,Divorciado
92181084,Emelina,Ballesteros,Mendoza,2022-03-08,29,M,Domicilio,Hospital Regional,Accidente de tránsito,080101,Casado
26031369,Albano,Cervantes,Alberdi,2022-01-31,66,F,Vía pública,Municipalidad,Cáncer,080101,Soltero
76627415,Ovidio,Zabala,Villar,2022-11-23,83,F,Hospital,Hospital Regional,Accidente laboral,120101,Casado
32409388,Ramiro,Castañeda,Leiva,2021-09-10,48,F,Domicilio,RENIEC,Neumonía,120101,Divorciado
13940129,Nico,Román,Lladó,2025-02-22,28,F,Domicilio,Hospital Regional,Cáncer,160101,Soltero
18572753,Juan José,Benítez,Valderrama,2024-07-24,64,M,Vía pública,MINSA,Accidente de tránsito,040101,Viudo
78555983,Plácido,Baquero,Valero,2025-07-06,27,M,Clínica,MINSA,COVID-19,220101,Soltero
32398441,Quirino,Criado,Jara,2021-07-25,84,M,Vía pública,Hospital Regional,Insuficiencia renal,250101,Divorciado
87029205,Ileana,Carlos,Gracia,2025-01-06,86,F,Vía pública,MINSA,Neumonía,210101,Divorciado
10344739,Arsenio,Alberola,Hidalgo,2021-01-29,2,M,Hospital,MINSA,Neumonía,190101,Casado
73319171,Prudencio,Piñol,Conesa,2022-03-19,17,M,Clínica,RENIEC,Accidente de tránsito,120101,Casado
14746418,Carolina,Rius,Gomez,2023-06-05,66,F,Hospital,Hospital Regional,Infarto,130101,Divorciado
43321320,Sigfrido,Montero,Linares,2021-05-08,77,F,Vía pública,MINSA,Accidente de tránsito,050101,Casado
86710258,Ramón,Carreras,Vallés,2021-02-19,74,M,Domicilio,MINSA,Insuficiencia renal,240101,Viudo
34071191,Jacinto,Villalobos,Arteaga,2024-02-06,58,M,Clínica,Municipalidad,Cáncer,200101,Soltero
19251149,Saturnina,Sola,Lumbreras,2023-05-02,2,M,Vía pública,MINSA,Neumonía,250101,Casado
53929586,Chema,Saura,Aguiló,2023-10-30,60,M,Hospital,RENIEC,Cáncer,240101,Casado
36933626,Lupe,Mateu,Herrera,2024-08-20,77,M,Vía pública,Municipalidad,COVID-19,080101,Divorciado
59428849,Domitila,Uriarte,Ferrán,2025-05-04,29,F,Vía pública,Hospital Regional,Neumonía,190101,Soltero
42900372,Eutropio,Agudo,Redondo,2020-11-22,54,M,Domicilio,Municipalidad,Accidente laboral,140101,Soltero
41272427,Camila,Olivares,Agustí,2023-07-16,36,F,Domicilio,MINSA,Infarto,150101,Soltero
10196231,Martina,Peñalver,Meléndez,2021-07-28,66,M,Vía pública,MINSA,Insuficiencia renal,100101,Divorciado
37540722,Benita,Gárate,Rivas,2024-11-15,46,M,Clínica,Municipalidad,Insuficiencia renal,190101,Viudo
18038980,Erasmo,Losada,Buendía,2021-01-23,33,F,Domicilio,Hospital Regional,Insuficiencia renal,060101,Casado
41067722,Teófila,Vizcaíno,Rey,2023-11-10,52,F,Clínica,Hospital Regional,Neumonía,180101,Divorciado
71533194,Mariana,Blazquez,Bustos,2024-12-27,32,F,Domicilio,Municipalidad,Insuficiencia renal,200101,Soltero
27919925,Febe,Prado,Benavides,2025-07-09,95,M,Vía pública,MINSA,Infarto,130101,Divorciado
18359464,Trinidad,Castrillo,Guzmán,2023-03-04,100,F,Hospital,MINSA,Cáncer,230101,Soltero
45029610,Renata,Miró,Pozo,2023-06-19,11,M,Vía pública,Municipalidad,Infarto,040101,Viudo
52688984,Víctor,Llabrés,Guillen,2021-04-29,28,F,Hospital,RENIEC,Insuficiencia renal,060101,Divorciado
37207628,Elías,Canales,Cortés,2021-08-03,78,F,Hospital,MINSA,Insuficiencia renal,160101,Divorciado
32062036,Vinicio,Solano,Miralles,2024-02-23,1,M,Domicilio,MINSA,Infarto,220101,Casado
26205010,Blanca,Palma,Galiano,2024-07-14,78,M,Hospital,Hospital Regional,Accidente de tránsito,230101,Soltero
51380361,Abigaíl,Landa,Carretero,2021-06-16,20,M,Domicilio,Municipalidad,COVID-19,240101,Divorciado
31154777,Noemí,Mayo,Arjona,2022-07-09,51,M,Hospital,RENIEC,Infarto,180101,Viudo
53995720,Eusebio,Bou,Hurtado,2023-09-19,92,F,Domicilio,Hospital Regional,Accidente de tránsito,220101,Casado
63183031,Armida,Avilés,Martínez,2022-11-26,58,F,Hospital,Hospital Regional,Accidente de tránsito,050101,Soltero
33336132,Américo,Quiroga,Santamaria,2025-06-02,71,M,Domicilio,Hospital Regional,Infarto,170101,Viudo
83835976,Josep,Busquets,Sevilla,2021-07-22,68,F,Vía pública,Municipalidad,Neumonía,160101,Casado
28762704,Domingo,Albero,Barrio,2022-07-31,96,F,Vía pública,Municipalidad,Neumonía,150101,Divorciado
27544302,Hector,Pérez,Perales,2021-05-28,14,F,Hospital,Municipalidad,Insuficiencia renal,140101,Casado
88158177,Delia,Jove,Benavides,2020-11-15,40,F,Domicilio,RENIEC,Insuficiencia renal,120101,Casado
18653290,Hector,Salcedo,Castells,2021-06-21,36,M,Vía pública,Hospital Regional,Infarto,180101,Casado
54499873,Donato,Arnau,Serra,2021-02-13,60,F,Domicilio,MINSA,Neumonía,120101,Casado
32547129,Ámbar,Rosselló,Prat,2024-11-28,95,M,Vía pública,MINSA,Accidente de tránsito,140101,Viudo
13957046,Roberto,Roldan,Duque,2023-09-13,26,M,Clínica,MINSA,Accidente laboral,220101,Viudo
38818707,Violeta,Exposito,Llopis,2023-01-26,19,M,Hospital,RENIEC,Insuficiencia renal,240101,Divorciado
69862640,Sol,Comas,Aramburu,2022-10-12,78,M,Hospital,Municipalidad,COVID-19,220101,Viudo
96876236,Manolo,Valenzuela,Requena,2025-05-16,63,F,Vía pública,MINSA,Accidente laboral,170101,Viudo
74294443,Benjamín,Bonilla,Losa,2023-12-12,50,M,Clínica,RENIEC,Neumonía,050101,Divorciado
28419506,Simón,Flores,Zaragoza,2022-10-23,69,M,Domicilio,Municipalidad,Accidente laboral,240101,Casado
94658420,Nidia,Aliaga,Piñeiro,2023-09-29,58,M,Vía pública,Hospital Regional,Insuficiencia renal,150101,Soltero
74382155,Candelas,Tormo,Núñez,2025-07-02,86,M,Vía pública,RENIEC,COVID-19,110101,Viudo
77430081,Modesto,Pont,León,2022-03-21,23,F,Clínica,Hospital Regional,Cáncer,220101,Viudo
13498112,Melchor,Gilabert,Andreu,2023-01-29,46,M,Vía pública,Municipalidad,Accidente de tránsito,050101,Viudo
